A_ID_PERIODO,A_ID_PERIODO_FECHA,B_TARGET,A_PA_NPERIODOS_ANT,A_PA_NPERIODOS_POS,B_PA_DDM_EVER,B_PA_DDM_PROX12,B_PA_PERIODO_DQ90_EVER,D_CLI_PA_OPERACION_MIN,D_CLI_PA_PERIODO_ALTA_MIN,D_PA_OPERACION,D_PA_OPERACION_PRIMERA,D_PA_PERIODO_ALTA,I_CLI_CALIF,I_CLI_CALIF_CRC,I_CLI_OCUPACION,I_CLI_RIESGO,I_CLI_SEXO,I_PA_AREA,I_PA_PRODUCTO,I_PA_PRODUCTO_GRUPO,I_PA_SUCURSAL,N_CLI_EDAD,N_CLI_PA_ANTIG_TOTAL_MAX,N_CLI_PA_CUOTAS_MAX,N_CLI_PA_CUOTAS_PAGAS_EVER,N_CLI_PA_DDM_ACTUAL_MAX,N_CLI_PA_DDM_EVER_MAX,N_CLI_PA_DDM_ULT01a03_MAX,N_CLI_PA_MESES_DQ30_EVER_MAX,N_CLI_PA_MESES_SINPAGO_EVER_MAX,N_CLI_TC_DDM_ACTUAL_MAX,N_CLI_TC_DDM_EVER_MAX,N_CLI_TC_DDM_ULT01a03_MAX,N_PA_ANTIG,N_PA_CUOTAS,N_PA_DDM_ACTUAL,N_PA_DDM_EVER,N_PA_DDM_ULT01a03,N_PA_MESES_ALDIA_EVER,N_PA_MESES_CONPAGO_EVER,N_PA_MESES_DQ30_EVER,N_PA_MESES_SINPAGO_EVER,P_CLI_PA_CUOTA_SUM_v_INGRESO,P_CLI_PA_MONTO_NETO_SUM_v_INGRESO,P_CLI_PA_SALDO_SUM_v_INGRESO,P_CLI_TC_DEUDA_v_CREDITO,P_CLI_TC_FINANC1_v_DEUDA,P_PA_CUOTA_v_INGRESO,P_PA_CUOTA_v_MONTO_NETO,P_PA_CUOTA_v_SALDO,P_PA_MONTO_NETO_v_INGRESO,P_PA_SALDO_v_INGRESO,P_PA_SALDO_v_MONTO_NETO,PN_PA_ANTIG_v_CUOTAS,PN_PA_CUOTAS_CLIENTE,PN_PA_DDM_ACTUAL_CLIENTE,PN_PA_DDM_EVER_CLIENTE,PN_PA_DDM_ULT01a03_CLIENTE,PN_PA_MESES_ALDIA_EVER_v_ANTIG,PN_PA_MESES_CONPAGO_EVER_v_ANTIG,PN_PA_MESES_DQ30_v_SINPAGO_EVER,PV_PA_MONTO_NETO_CLIENTE,PV_PA_SALDO_CLIENTE,V_CLI_INGRESO,V_CLI_PA_CUOTA_SUM,V_CLI_PA_MONTO_NETO_SUM,V_CLI_PA_SALDO_SUM,V_CLI_TC_CREDITO_LINEA_SUM,V_CLI_TC_DEUDA_SUM,V_CLI_TC_FINANC1_SUM,V_PA_CUOTA,V_PA_MONTO_NETO,V_PA_SALDO
201303,31/03/2013,0,7,1,-91,-91, ,01/08/2012,201208,01/08/2012,11/04/2011,201208,10,1,EMPL.FIRMA PARTICULAR,D,M,OI,1,1,28,29,23,18,40,-60,-30,-30, ,3,0,0,0,7,18,-60,-30,-30,7,4,0,3,17.795,253.0175,129.4672,66.07325,96.06459498,17.795,7.033110358,13.74479405,253.0175,129.4672,51.16926695,38.88888889,100,100,100,100,100,57.14285714,0,100,100,2000000,355900,5060350,2589344,2400000,1585758,1523352,355900,5060350,2589344
201302,28/02/2013,0,5,7,-10,-10, ,10/09/2012,201209,10/09/2012,09/02/2008,201209,12,1,EMPL.FIRMA ESTATAL,I,M,OI,1,1,37,42,60,18,62,-41,-10,-10, ,1,0,0,0,5,18,-41,-10,-10,5,4,0,1,5.463435374,78.10586735,55.82623299,-0.031666667,-136458.1187,5.463435374,6.994910318,9.786501939,78.10586735,55.82623299,71.47508233,27.77777778,100,100,100,100,100,80,0,100,100,2352000,128500,1837050,1313033,2820000,-893,1218571,128500,1837050,1313033
201303,31/03/2013,0,6,6,-10,-10, ,10/09/2012,201209,10/09/2012,09/02/2008,201209,12,1,EMPL.FIRMA ESTATAL,I,M,OI,1,1,37,42,61,18,62,-40,-10,-10, ,1,0,0,0,6,18,-40,-10,-10,6,5,0,1,5.463435374,78.10586735,51.81326531,-0.007695035,411.5207373,5.463435374,6.994910318,10.54447223,78.10586735,51.81326531,66.33722544,33.33333333,100,100,100,100,100,83.33333333,0,100,100,2352000,128500,1837050,1218648,2820000,-217,-893,128500,1837050,1218648
201304,30/04/2013,0,7,5,-10,-10, ,10/09/2012,201209,10/09/2012,09/02/2008,201209,12,1,EMPL.FIRMA ESTATAL,I,M,OI,1,1,37,42,62,18,62,-41,-10,-10, ,1,0,0,0,7,18,-41,-10,-10,7,6,0,1,5.463435374,78.10586735,47.65259354,-0.007695035,100,5.463435374,6.994910318,11.46513751,78.10586735,47.65259354,61.01026102,38.88888889,100,100,100,100,100,85.71428571,0,100,100,2352000,128500,1837050,1120789,2820000,-217,-217,128500,1837050,1120789
201302,28/02/2013,0,9,14,-18,-18, ,18/05/2012,201205,18/05/2012,26/02/2008,201205,10,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,9,30,60,24,81,-79,13,12, ,3, , , ,9,24,-79,13,12,9,6,0,3,15.02252719,268.1302135,163.0097825, , ,15.02252719,5.602698403,9.215721267,268.1302135,163.0097825,60.79500715,37.5,100,100,100,100,100,66.66666667,0,100,100,6060232,910400,16249313,9878771, , , ,910400,16249313,9878771
201303,31/03/2013,0,10,13,-18,-18, ,18/05/2012,201205,18/05/2012,26/02/2008,201205,10,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,9,30,61,24,81,-48,13,-18, ,4, , , ,10,24,-48,13,-18,10,6,0,4,15.02252719,268.1302135,163.0097825, , ,15.02252719,5.602698403,9.215721267,268.1302135,163.0097825,60.79500715,41.66666667,100,100,100,100,100,60,0,100,100,6060232,910400,16249313,9878771, , , ,910400,16249313,9878771
201304,30/04/2013,0,11,12,-18,-18, ,18/05/2012,201205,18/05/2012,26/02/2008,201205,10,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,9,30,62,24,81,-49,13,-48, ,5, , , ,11,24,-49,13,-48,11,6,0,5,15.02252719,268.1302135,150.4471611, , ,15.02252719,5.602698403,9.985251354,268.1302135,150.4471611,56.1097383,45.83333333,100,100,100,100,100,54.54545455,0,100,100,6060232,910400,16249313,9117447, , , ,910400,16249313,9117447
201303,31/03/2013,0,0,11,18,18, ,20/03/2013,201303,20/03/2013,16/05/2007,201303,10,1,INDEP.NO PROPIETARIO,F,F,FA,1,1,49,37,70,12,54,-10, , , ,0, , , ,0,12,-10, , ,0,0,0,0,15.93513463,163.1009276,163.1009276, , ,15.93513463,9.770106685,9.770106685,163.1009276,163.1009276,100,0,100,100, , , , ,0,100,100,1450882,231200,2366402,2366402, , , ,231200,2366402,2366402
201304,30/04/2013,0,1,10,18,18, ,20/03/2013,201303,20/03/2013,16/05/2007,201303,10,1,INDEP.NO PROPIETARIO,F,F,FA,1,1,49,37,71,12,54,-10,-10,-10, ,1, , , ,1,12,-10,-10,-10,1,0,0,1,15.93513463,163.1009276,150.1661748, , ,15.93513463,9.770106685,10.61166714,163.1009276,150.1661748,92.06947932,8.333333333,100,100,100,100,100,0,0,100,100,1450882,231200,2366402,2178734, , , ,231200,2366402,2178734
201302,28/02/2013,0,4,7,22,22, ,09/10/2012,201210,09/10/2012,09/10/2012,201210,0,1,SIN DEFINIR,C,M,OI,1,1,17,31,4,12,11,50,22,22, ,2, , , ,4,12,50,22,22,4,2,0,2,23.64,240.2232,205.2876, , ,23.64,9.840848011,11.51555184,240.2232,205.2876,85.45702497,33.33333333,100,100,100,100,100,50,0,100,100,0,118200,1201116,1026438, , , ,118200,1201116,1026438
201303,31/03/2013,0,5,6,22,22, ,09/10/2012,201210,09/10/2012,09/10/2012,201210,0,1,SIN DEFINIR,C,M,OI,1,1,17,31,5,12,11,22,50,50,1,3, , , ,5,12,22,50,50,4,2,1,3,23.64,240.2232,168.6302, , ,23.64,9.840848011,14.01884123,240.2232,168.6302,70.19729984,41.66666667,100,100,100,100,80,40,33.33333333,100,100,0,118200,1201116,843151, , , ,118200,1201116,843151
201304,30/04/2013,0,6,5,22,22, ,09/10/2012,201210,09/10/2012,09/10/2012,201210,0,1,SIN DEFINIR,C,M,OI,1,1,17,31,6,12,11,21,50,50,1,3, , , ,6,12,21,50,50,5,3,1,3,23.64,240.2232,149.1124, , ,23.64,9.840848011,15.85381229,240.2232,149.1124,62.0724393,50,100,100,100,100,83.33333333,50,33.33333333,100,100,0,118200,1201116,745562, , , ,118200,1201116,745562
201302,28/02/2013,1,6,14,266,205,201311,07/08/2012,201208,07/08/2012,23/08/2011,201208,21,1,SIN DEFINIR,C,F,OI,1,1,37,31,18,19,22,-7,-7,-7, ,1, , , ,6,19,-7,-7,-7,6,5,0,1,49.18,728.2606,536.4538, , ,49.18,6.753077127,9.167611451,728.2606,536.4538,73.6623401,31.57894737,100,100,100,100,100,83.33333333,0,100,100,0,245900,3641303,2682269, , , ,245900,3641303,2682269
201303,31/03/2013,1,7,13,266,236,201311,07/08/2012,201208,07/08/2012,23/08/2011,201208,21,1,SIN DEFINIR,C,F,OI,1,1,37,31,19,19,22,24,-7,-7, ,1, , , ,7,19,24,-7,-7,7,6,0,1,49.18,728.2606,536.4538, , ,49.18,6.753077127,9.167611451,728.2606,536.4538,73.6623401,36.84210526,100,100,100,100,100,85.71428571,0,100,100,0,245900,3641303,2682269, , , ,245900,3641303,2682269
201304,30/04/2013,1,8,12,266,266,201311,07/08/2012,201208,07/08/2012,23/08/2011,201208,21,1,SIN DEFINIR,C,F,OI,1,1,37,31,20,19,22,-7,24,24, ,2,0, , ,8,19,-7,24,24,8,6,0,2,49.18,728.2606,464.4332,0,0,49.18,6.753077127,10.58925159,728.2606,464.4332,63.77294062,42.10526316,100,100,100,100,100,75,0,100,100,0,245900,3641303,2322166,1500457,0,0,245900,3641303,2322166
201302,28/02/2013,0,2,10,-5,-5, ,27/12/2012,201212,27/12/2012,27/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,49,25,2,12,17,-5,-5,-5, ,2, , , ,2,12,-5,-5,-5,2,0,0,2,10.14242407,101.8986721,94.58515851, , ,10.14242407,9.95344086,10.72306081,101.8986721,94.58515851,92.82275868,16.66666667,100,100,100,100,100,0,0,100,100,2324888,235800,2369030,2198999, , , ,235800,2369030,2198999
201303,31/03/2013,0,3,9,-5,-5, ,27/12/2012,201212,27/12/2012,27/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,49,25,3,12,17,-5,-5,-5, ,2, , , ,3,12,-5,-5,-5,3,1,0,2,10.14242407,101.8986721,86.81450461, , ,10.14242407,9.95344086,11.6828681,101.8986721,86.81450461,85.19689493,25,100,100,100,100,100,33.33333333,0,100,100,2324888,235800,2369030,2018340, , , ,235800,2369030,2018340
201304,30/04/2013,0,4,8,-5,-5, ,27/12/2012,201212,27/12/2012,27/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,49,25,4,12,17,-5,-5,-5, ,2, , , ,4,12,-5,-5,-5,4,2,0,2,10.14242407,101.8986721,79.08221815, , ,10.14242407,9.95344086,12.82516386,101.8986721,79.08221815,77.60868372,33.33333333,100,100,100,100,100,50,0,100,100,2324888,235800,2369030,1838573, , , ,235800,2369030,1838573
201302,28/02/2013,0,2,5,-15,-15, ,14/12/2012,201212,14/12/2012,14/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,46,21,2,8,15,-15,-15,-15, ,1, , , ,2,8,-15,-15,-15,2,1,0,1,10.025,71.0625,54.7776875, , ,10.025,14.10729991,18.3012472,71.0625,54.7776875,77.08381706,25,100,100,100,100,100,50,0,100,100,1600000,160400,1137000,876443, , , ,160400,1137000,876443
201303,31/03/2013,0,3,4,-15,-15, ,14/12/2012,201212,14/12/2012,14/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,46,21,3,8,15,-15,-15,-15, ,1, , , ,3,8,-15,-15,-15,3,2,0,1,10.025,71.0625,46.1419375, , ,10.025,14.10729991,21.72643921,71.0625,46.1419375,64.93148637,37.5,100,100,100,100,100,66.66666667,0,100,100,1600000,160400,1137000,738271, , , ,160400,1137000,738271
201304,30/04/2013,0,4,3,-15,-15, ,14/12/2012,201212,14/12/2012,14/12/2012,201212,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,46,21,4,8,15,-15,-15,-15, ,1, , , ,4,8,-15,-15,-15,4,3,0,1,10.025,71.0625,37.4125, , ,10.025,14.10729991,26.795857,71.0625,37.4125,52.6473175,50,100,100,100,100,100,75,0,100,100,1600000,160400,1137000,598600, , , ,160400,1137000,598600
201302,28/02/2013,0,1,7,-15,-15, ,24/01/2013,201301,24/01/2013,18/04/2012,201301,11,1,EMPL.FIRMA ESTATAL,D,F,FA,1,1,5,31,10,18,24,-15,-15,-15, ,1,0, , ,1,18,-15,-15,-15,1,0,0,1,12.90805103,185.4229652,175.9841179,74.79779412,0,12.90805103,6.961409023,7.33478179,185.4229652,175.9841179,94.90955863,5.555555556,100,100,100,100,100,0,0,100,100,2273000,293400,4214664,4000119,2720000,2034500,0,293400,4214664,4000119
201303,31/03/2013,0,2,6,-15,-15, ,24/01/2013,201301,24/01/2013,18/04/2012,201301,11,1,EMPL.FIRMA ESTATAL,D,F,FA,1,1,5,31,11,18,24,-45,-15,-15, ,1,0,0,0,2,18,-45,-15,-15,2,1,0,1,12.90805103,185.4229652,158.7683678,59.44933824,111.4085028,12.90805103,6.961409023,8.130115094,185.4229652,158.7683678,85.62497509,11.11111111,100,100,100,100,100,50,0,100,100,2273000,293400,4214664,3608805,2720000,1617022,1801500,293400,4214664,3608805
201304,30/04/2013,0,3,5,-15,-15, ,24/01/2013,201301,24/01/2013,18/04/2012,201301,11,1,EMPL.FIRMA ESTATAL,D,F,FA,1,1,5,31,12,18,24,-46,-15,-15, ,1,0,0,0,3,18,-46,-15,-15,3,2,0,1,12.90805103,185.4229652,149.9109987,71.17566176,83.52481278,12.90805103,6.961409023,8.610476314,185.4229652,149.9109987,80.84812929,16.66666667,100,100,100,100,100,66.66666667,0,100,100,2273000,293400,4214664,3407477,2720000,1935978,1617022,293400,4214664,3407477
201302,28/02/2013,1,12,5,242,242,201303,01/02/2012,201202,01/02/2012,20/08/2010,201202,30,2,EMPL.FIRMA PARTICULAR,D,M,OI,1,1,41,28,30,24,25,89,91,91,4,6,86,59,58,12,24,89,91,91,8,6,4,6,14.9625,265.90975,184.4945625,94.65654042,98.01463849,14.9625,5.62690913,8.109995112,265.90975,184.4945625,69.38239854,50,100,100,100,100,66.66666667,50,66.66666667,100,100,1600000,239400,4254556,2951913,1765841,1671484,1638299,239400,4254556,2951913
201303,31/03/2013,0,0,8,-1,-1, ,11/03/2013,201303,11/03/2013,11/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,31,25,0,18,12,-1, , , ,0,0, , ,0,18,-1, , ,0,0,0,0,8.38,121.0877,121.0877,0,0,8.38,6.920603827,6.920603827,121.0877,121.0877,100,0,100,100, , , , ,0,100,100,2000000,167600,2421754,2421754,1000000,0,0,167600,2421754,2421754
201304,30/04/2013,0,1,7,-1,-1, ,11/03/2013,201303,11/03/2013,11/03/2013,201303,0,1,EMPL.FIRMA PARTICULAR,C,M,FA,1,1,31,25,1,18,12,-1,-1,-1, ,1,0,0,0,1,18,-1,-1,-1,1,0,0,1,8.38,121.0877,114.80425,0,0,8.38,6.920603827,7.299381338,121.0877,114.80425,94.81082719,5.555555556,100,100,100,100,100,0,0,100,100,2000000,167600,2421754,2296085,1000000,0,0,167600,2421754,2296085
201302,28/02/2013,0,10,2,-9,-9, ,02/04/2012,201204,02/04/2012,09/07/2011,201204,11,1,EMPL.FIRMA PARTICULAR,F,M,OI,1,1,28,22,19,15,31,-40,21,21, ,2,0,0,0,10,15,-40,21,21,10,8,0,2,19.00819668,232.7905263,69.56035102,85.83609756,56.38497079,19.00819668,8.165365225,27.32619431,232.7905263,69.56035102,29.88109187,66.66666667,100,100,100,100,100,80,0,100,100,1658232,315200,3860207,1153472,820000,703856,396869,315200,3860207,1153472
201303,31/03/2013,0,11,1,-40,-40, ,02/04/2012,201204,02/04/2012,09/07/2011,201204,11,1,EMPL.FIRMA PARTICULAR,F,M,OI,1,1,28,22,20,15,31,-9,21,-37, ,2,0,0,0,11,15,-9,21,-37,11,9,0,2,19.00819668,232.7905263,69.56035102,89.40878049,55.94542469,19.00819668,8.165365225,27.32619431,232.7905263,69.56035102,29.88109187,73.33333333,100,100,100,100,100,81.81818182,0,100,100,1658232,315200,3860207,1153472,820000,733152,410165,315200,3860207,1153472
201302,28/02/2013,0,7,4,28,28, ,27/07/2012,201207,27/07/2012,18/09/1997,201207,12,1,EMPL.FIRMA PARTICULAR,G,F,FA,1,1,4,39,185,24,95,-2,29,29, ,3,15,0,0,7,24,-2,29,29,7,4,0,3,18.455,326.57675,262.1877,85.130625,107.7582245,18.455,5.651045275,7.038850411,326.57675,262.1877,80.2836393,29.16666667,100,100,100,100,100,57.14285714,0,100,100,2000000,369100,6531535,5243754,2400000,2043135,2201646,369100,6531535,5243754
201303,31/03/2013,0,8,3,28,28, ,27/07/2012,201207,27/07/2012,18/09/1997,201207,12,1,EMPL.FIRMA PARTICULAR,G,F,FA,1,1,4,39,186,24,95,-2,29,29, ,3,46,15,15,8,24,-2,29,29,8,5,0,3,18.455,326.57675,249.8866,89.231625,95.198638,18.455,5.651045275,7.385349995,326.57675,249.8866,76.51695964,33.33333333,100,100,100,100,100,62.5,0,100,100,2000000,369100,6531535,4997732,2400000,2141559,2038735,369100,6531535,4997732
201304,30/04/2013,0,9,2,28,28, ,27/07/2012,201207,27/07/2012,18/09/1997,201207,12,1,EMPL.FIRMA PARTICULAR,G,F,FA,1,1,4,39,187,24,95,-2,29,29, ,3,0,46,46,9,24,-2,29,29,9,6,0,3,18.455,326.57675,237.9252,80.79758333,95.22556883,18.455,5.651045275,7.756639482,326.57675,237.9252,72.85429842,37.5,100,100,100,100,100,66.66666667,0,100,100,2000000,369100,6531535,4758504,2400000,1939142,1846559,369100,6531535,4758504
201302,28/02/2013,0,3,14,80,52, ,08/11/2012,201211,08/11/2012,10/06/2011,201211,10,1,SIN DEFINIR,F,F,FA,1,1,1,34,20,18,34,-10,-10,-10, ,1,0,0,0,3,18,-10,-10,-10,3,2,0,1,52.1,737.863,637.8526,82.1506354,74.02489598,52.1,7.060931365,8.168031298,737.863,637.8526,86.44593915,16.66666667,100,100,100,100,100,66.66666667,0,100,100,0,260500,3689315,3189263,1407770,1156492,856092,260500,3689315,3189263
201303,31/03/2013,0,4,13,80,80, ,08/11/2012,201211,08/11/2012,10/06/2011,201211,10,1,SIN DEFINIR,F,F,FA,1,1,1,34,21,18,34,-10,-10,-10, ,1,0,0,0,4,18,-10,-10,-10,4,3,0,1,52.1,737.863,601.2626,84.80582766,80.11686355,52.1,7.060931365,8.665099077,737.863,601.2626,81.48702401,22.22222222,100,100,100,100,100,75,0,100,100,0,260500,3689315,3006313,1407770,1193871,956492,260500,3689315,3006313
201304,30/04/2013,0,5,12,80,80, ,08/11/2012,201211,08/11/2012,10/06/2011,201211,10,1,SIN DEFINIR,F,F,FA,1,1,1,34,22,18,34,-10,-10,-10, ,1,0,0,0,5,18,-10,-10,-10,5,4,0,1,52.1,737.863,565.3492,82.21534768,76.39689892,52.1,7.060931365,9.215543243,737.863,565.3492,76.61980612,27.77777778,100,100,100,100,100,80,0,100,100,0,260500,3689315,2826746,1407770,1157403,884220,260500,3689315,2826746
201302,28/02/2013,0,20,2,-15,-15, ,16/06/2011,201106,16/06/2011,06/02/2004,201106,10,1,EMPL.FIRMA ESTATAL,J,F,OI,1,1,37,60,108,24,153,-15,-15,-15, ,2,0,0,0,20,24,-15,-15,-15,20,18,0,2,8.638888889,150.9665,34.28640741,0,0,8.638888889,5.722388006,25.19624989,150.9665,34.28640741,22.71126866,83.33333333,100,100,100,100,100,90,0,100,100,5400000,466500,8152191,1851466,5100000,0,0,466500,8152191,1851466
201303,31/03/2013,0,21,1,-76,-76, ,16/06/2011,201106,16/06/2011,06/02/2004,201106,10,1,EMPL.FIRMA ESTATAL,J,F,OI,1,1,37,60,109,24,153,-15,-15,-15, ,2,0,0,0,21,24,-15,-15,-15,21,19,0,2,8.638888889,150.9665,26.43253704,0,0,8.638888889,5.722388006,32.68278363,150.9665,26.43253704,17.50887583,87.5,100,100,100,100,100,90.47619048,0,100,100,5400000,466500,8152191,1427357,5100000,0,0,466500,8152191,1427357
201302,28/02/2013,0,5,13,-11,-11, ,11/09/2012,201209,11/09/2012,06/04/1993,201209,10,1,EMPL.FIRMA ESTATAL,G,F,FA,1,1,0,46,238,24,71,-11,-11,-11, ,2,0,0,0,5,24,-11,-11,-11,5,3,0,2,4.41566547,78.67153333,65.99712458,87.01355556,40.39150988,4.41566547,5.612786841,6.690693721,78.67153333,65.99712458,83.88946012,20.83333333,100,100,100,100,100,60,0,100,100,4486300,198100,3529441,2960829,2250000,1957805,790787,198100,3529441,2960829
201303,31/03/2013,0,6,12,-11,-11, ,11/09/2012,201209,11/09/2012,06/04/1993,201209,10,1,EMPL.FIRMA ESTATAL,G,F,FA,1,1,0,46,239,24,71,-11,-11,-11, ,3,0,0,0,6,24,-11,-11,-11,6,3,0,3,4.41566547,78.67153333,63.12313042,84.78626667,45.18719227,4.41566547,5.612786841,6.995320798,78.67153333,63.12313042,80.23630371,25,100,100,100,100,100,50,0,100,100,4486300,198100,3529441,2831893,2250000,1907691,862032,198100,3529441,2831893
201304,30/04/2013,0,7,11,-11,-11, ,11/09/2012,201209,11/09/2012,06/04/1993,201209,10,1,EMPL.FIRMA ESTATAL,G,F,FA,1,1,0,46,240,24,71,-11,-11,-11, ,3,0,0,0,7,24,-11,-11,-11,7,4,0,3,4.41566547,78.67153333,60.34001293,82.75724444,47.05113429,4.41566547,5.612786841,7.317972364,78.67153333,60.34001293,76.69866135,29.16666667,100,100,100,100,100,57.14285714,0,100,100,4486300,198100,3529441,2707034,2250000,1862038,876110,198100,3529441,2707034
201304,30/04/2013,0,0,12,16,16, ,22/04/2013,201304,22/04/2013,16/03/2002,201304,32,1,EMPL.FIRMA ESTATAL,H,M,OI,1,1,17,35,133,15,90,-15, , , ,0, , , ,0,15,-15, , ,0,0,0,0,7.906671048,97.9185672,97.9185672, , ,7.906671048,8.074741363,8.074741363,97.9185672,97.9185672,100,0,100,100, , , , ,0,100,100,3043000,240600,2979662,2979662, , , ,240600,2979662,2979662
201302,28/02/2013,0,5,4,10,10, ,12/09/2012,201209,12/09/2012,09/01/2007,201209,10,1,EMPL.FIRMA PARTICULAR,G,M,FA,1,1,46,33,73,12,93,8,-20,-20, ,1,0,0,0,5,10,8,-20,-20,5,4,0,1,23.98337506,222.5186825,178.2303079,84.51007143,86.61765588,12.56760212,11.63753653,19.72825372,107.9919456,63.70357103,58.98918725,50,83.33333333,100,100,100,100,80,0,48.53163087,35.74227738,1658232,397700,3689876,2955472,1400000,1183141,1024809,208400,1790757,1056353
201303,31/03/2013,0,6,3,10,10, ,12/09/2012,201209,12/09/2012,09/01/2007,201209,10,1,EMPL.FIRMA PARTICULAR,G,M,FA,1,1,46,33,74,12,93,11,8,8, ,2,0,0,0,6,10,-20,8,8,6,5,0,1,23.98337506,222.5186825,160.6276444,88.26778571,75.35122424,12.56760212,11.63753653,27.26107318,107.9919456,46.10090747,42.68920909,60,83.33333333,-181.8181818,100,100,100,83.33333333,0,48.53163087,28.70048157,1658232,397700,3689876,2663579,1400000,1235749,931152,208400,1790757,764460
201304,30/04/2013,0,7,2,-20,-20, ,12/09/2012,201209,12/09/2012,09/01/2007,201209,10,1,EMPL.FIRMA PARTICULAR,G,M,FA,1,1,46,33,75,12,93,10,11,11, ,3,0,0,0,7,10,10,8,8,7,6,0,1,23.98337506,222.5186825,138.5292287,86.61135714,76.8286739,12.56760212,11.63753653,36.08408076,107.9919456,34.82866089,32.25116529,70,83.33333333,100,72.72727273,72.72727273,100,85.71428571,0,48.53163087,25.14174172,1658232,397700,3689876,2297136,1400000,1212559,931593,208400,1790757,577540
201302,28/02/2013,0,1,12,11,11, ,12/09/2012,201209,28/01/2013,09/01/2007,201301,10,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,46,33,73,12,93,8,-20,-20, ,1,0,0,0,1,12,-20,-48,-48,1,0,0,1,23.98337506,222.5186825,178.2303079,84.51007143,86.61765588,11.41577294,9.967779797,9.967779797,114.5267369,114.5267369,100,8.333333333,100,-250,240,240,100,0,0,51.46836913,64.25772262,1658232,397700,3689876,2955472,1400000,1183141,1024809,189300,1899119,1899119
201303,31/03/2013,0,2,11,11,11, ,12/09/2012,201209,28/01/2013,09/01/2007,201301,10,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,46,33,74,12,93,11,8,8, ,2,0,0,0,2,12,11,-20,-20,2,0,0,2,23.98337506,222.5186825,160.6276444,88.26778571,75.35122424,11.41577294,9.967779797,9.967779797,114.5267369,114.5267369,100,16.66666667,100,100,-250,-250,100,0,0,51.46836913,71.29951843,1658232,397700,3689876,2663579,1400000,1235749,931152,189300,1899119,1899119
201304,30/04/2013,0,3,10,11,11, ,12/09/2012,201209,28/01/2013,09/01/2007,201301,10,1,EMPL.FIRMA PARTICULAR,E,M,FA,1,1,46,33,75,12,93,10,11,11, ,3,0,0,0,3,12,10,11,11,3,0,0,3,23.98337506,222.5186825,138.5292287,86.61135714,76.8286739,11.41577294,9.967779797,11.00839965,114.5267369,103.7005678,90.54703786,25,100,100,100,100,100,0,0,51.46836913,74.85825828,1658232,397700,3689876,2297136,1400000,1212559,931593,189300,1899119,1719596
201302,28/02/2013,0,3,7,-14,-14, ,16/11/2012,201211,16/11/2012,20/05/2011,201211,10,1,EMPL.FIRMA PARTICULAR,B,M,FA,1,1,1,24,21,20,31,-14,-14,-14, ,1,0,26,0,3,20,-14,-14,-14,3,2,0,1,9.753644838,150.4133563,132.4099535,89.45428571,87.0714491,9.753644838,6.484560331,7.36624746,150.4133563,132.4099535,88.03071532,15,100,100,100,100,100,66.66666667,0,100,100,1917232,187000,2883773,2538606,700000,626180,545224,187000,2883773,2538606
201303,31/03/2013,0,4,6,-14,-14, ,16/11/2012,201211,16/11/2012,20/05/2011,201211,10,1,EMPL.FIRMA PARTICULAR,B,M,FA,1,1,1,24,22,20,31,-14,-14,-14, ,1,27,26,0,4,20,-14,-14,-14,4,3,0,1,9.753644838,150.4133563,125.87256,95.29228571,93.87358593,9.753644838,6.484560331,7.748825349,150.4133563,125.87256,83.68443009,20,100,100,100,100,100,75,0,100,100,1917232,187000,2883773,2413269,700000,667046,626180,187000,2883773,2413269
201304,30/04/2013,0,5,5,-14,-14, ,16/11/2012,201211,16/11/2012,20/05/2011,201211,10,1,EMPL.FIRMA PARTICULAR,B,M,FA,1,1,1,24,23,20,31,-14,-14,-14, ,1,0,27,27,5,20,-14,-14,-14,5,4,0,1,9.753644838,150.4133563,119.5039515,87.03471429,93.56627815,9.753644838,6.484560331,8.161776002,150.4133563,119.5039515,79.45035896,25,100,100,100,100,100,80,0,100,100,1917232,187000,2883773,2291168,700000,609243,570046,187000,2883773,2291168
201303,31/03/2013,0,0,4,-5,-5, ,26/03/2013,201303,26/03/2013,04/06/2001,201303,52,1,EMPL.FIRMA ESTATAL,E,F,FA,1,1,5,47,141,6,143,-35, , , ,0,0,27,0,0,6,-35, , ,0,0,0,0,5.735958607,31.13560832,31.13560832,89.91654088,99.74518649,5.735958607,18.42250374,18.42250374,31.13560832,31.13560832,100,0,100,100, , , , ,0,100,100,1793946,102900,558556,558556,1590000,1429673,1426030,102900,558556,558556
